"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YIR003W",83.1704768739166,-1.0549320320091,0.250582422417717,-4.20992032015135,2.55460766950394e-05,0.000171371597829223
"YIR004W",115.188536248443,-0.511685957710811,0.361079637106958,-1.41710001098523,0.156453689353565,0.264245712355879
"YIR005W",19.5748015930335,-0.966715194121421,0.41955907108431,-2.30412178104751,0.0212158083914385,0.0530796180545146
"YIR006C",247.005403061618,-1.57358908115932,0.251193849993475,-6.26444111271114,3.74164920241285e-10,6.69339468431633e-09
"YIR007W",41.930987332971,-0.822368613782641,0.342821765351274,-2.39882264458909,0.0164478790521156,0.0431630024288336
"YIR008C",33.4806032484403,1.02874971322166,0.374619473262333,2.74611915996493,0.00603048559066279,0.0188773529498572
"YIR009W",8.40144921643754,2.46393329750648,0.698956338682267,3.52516053027246,0.000423226234401449,0.00199143655476259
"YIR010W",59.4437729603748,-0.953587032413658,0.331316148191994,-2.87817855428243,0.00399978678209031,0.0134690389264624
"YIR011C",69.8852163755183,0.0900081006302259,0.234627885317224,0.383620644701,0.701259636399872,0.79547068174834
"YIR012W",58.5178918114315,1.01331101934866,0.347602309686909,2.91514466708049,0.00355523700081916,0.0122066552241382
"YIR013C",0.289986529837536,-0.465580958800573,2.97428072583452,-0.156535647343759,0.875610823041935,0.921309866125083
"YIR014W",34.0027660754575,-1.08819026520789,0.358884063391704,-3.03214986735197,0.00242818614638308,0.00891782051418248
"YIR015W",25.8917028173744,-1.03993423585725,0.402388663380311,-2.58440242108504,0.00975479030105435,0.0281128620335659
"YIR016W",70.3750705409142,-2.16505508071141,0.278067296867186,-7.78608309968042,6.91184988870939e-15,2.57336811169011e-13
"YIR017C",95.2059256230403,-1.27716619917385,0.229573851132349,-5.56320414051673,2.64865738971337e-08,3.37137864754755e-07
"YIR018C-A",7.71644939475007,-1.23111355376994,0.624120913538515,-1.97255616189821,0.0485461517271202,0.103912837167968
"YIR018W",35.6014385622279,-0.0205134822159947,0.313983971949992,-0.0653328960984731,0.947908950985923,0.966734055987526
"YIR019C",10071.3291562864,-2.38697212927889,0.21942642049943,-10.8782348262619,1.46369885082079e-27,1.93761201207543e-25
"YIR020C",0,NA,NA,NA,NA,NA
"YIR021W",45.5529239854841,-0.14774994087373,0.296661974374034,-0.498041385942661,0.618454872277318,0.732286955705821
"YIR021W-A",0.288203183149225,-0.46558095145104,2.97958333760489,-0.156257066407578,0.875830396616015,0.921309866125083
"YIR022W",89.8074566264634,0.093802894443148,0.229743861332446,0.408293365921158,0.68305830920617,0.782437413162404
"YIR023W",88.3649720412815,0.376138742276507,0.251646282728578,1.49471209428595,0.134989596522117,0.234783365396277
"YIR024C",71.9762044953013,-0.95756239855044,0.338222538829636,-2.83116081460428,0.00463793957634178,0.0152557736368128
"YIR025W",24.936524499914,0.512507725606285,0.364099156092867,1.40760481596822,0.159248120602705,0.267902020454763
