"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0006753","nucleoside phosphate metabolic process",239,0.375725009969406,1.80431222809972,2.72079391290905e-07,8.04782199502573e-06,6.14502484854621e-06,849,"tags=30%, list=14%, signal=27%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YNL141W/YHR183W/YKL152C/YJL116C/YOL086C/YGL253W/YGR254W/YML075C/YMR246W/YMR303C/YPL075W/YOL136C/YBR196C/YNR043W/YLR231C/YDR050C/YJR009C/YCR026C/YHR202W/YNL129W/YLR446W/YDL021W/YNR012W/YKL181W/YOR344C/YMR207C/YLR153C/YJR105W/YGR240C/YNR016C/YJR019C/YMR271C/YMR315W/YOL061W/YGR256W/YLR450W/YIL009W/YGL101W/YHR074W/YLR014C/YGR244C/YDL085W/YER005W/YOL056W/YDR399W/YJR078W/YBR242W/YMR208W/YJR051W/YGR192C/YOR347C/YER099C/YOR336W/YJL005W/YBR145W/YEL041W/YBR127C/YMR205C/YAR015W/YGR010W/YOL059W/YMR220W/YDR481C/YML126C/YPR021C/YMR120C"
"GO:0019362","pyridine nucleotide metabolic process",86,0.523834818122636,2.16480320224334,2.79322274062562e-07,8.11960955292206e-06,6.19983922284053e-06,800,"tags=43%, list=13%, signal=38%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YHR183W/YKL152C/YOL086C/YGL253W/YGR254W/YMR303C/YPL075W/YOL136C/YBR196C/YLR231C/YDR050C/YJR009C/YHR202W/YNL129W/YLR446W/YDL021W/YOR344C/YGR240C/YMR315W/YGR256W/YHR074W/YDL085W/YOL056W/YJR078W/YGR192C/YOR347C/YBR145W/YEL041W/YMR205C/YGR010W/YOL059W/YDR481C"
"GO:0006644","phospholipid metabolic process",157,0.433990705991932,1.96928723546342,3.03434992671945e-07,8.67104063804915e-06,6.62089198996948e-06,1442,"tags=46%, list=24%, signal=36%","YGR157W/YNR043W/YKR031C/YMR272C/YER043C/YNL130C/YPL110C/YCL052C/YCR068W/YPL206C/YKR070W/YCR017C/YNL087W/YDR123C/YBR029C/YKL212W/YHR046C/YGR149W/YGL142C/YDR284C/YLR133W/YLR240W/YHR190W/YNL169C/YPL031C/YMR208W/YNL264C/YHR123W/YDR017C/YMR013C/YIL002C/YOR109W/YNL054W/YJL167W/YMR220W/YLR347C/YAL009W/YML126C/YCR044C/YLL031C/YHL020C/YOR175C/YDR072C/YGR046W/YLR386W/YDR434W/YIL039W/YLR459W/YLR305C/YFL025C/YBR042C/YPL103C/YLR088W/YDR147W/YJL153C/YOR311C/YPL175W/YOL065C/YMR008C/YOR149C/YGR007W/YCL004W/YJL062W/YDR287W/YPL268W/YNL267W/YML059C/YJR110W/YDR319C/YPL076W/YJR013W/YGR170W/YNL106C"
"GO:0006626","protein targeting to mitochondrion",66,-0.595235542754509,-2.21940052228238,3.17149780509559e-07,8.9119088323186e-06,6.80481020286299e-06,842,"tags=45%, list=14%, signal=39%","YLR008C/YKR065C/YOL026C/YPL098C/YJL104W/YGR181W/YER017C/YBR091C/YER154W/YPR133W-A/YNR017W/YLR099W-A/YPL063W/YOR232W/YKR016W/YBR230C/YLR259C/YNL121C/YBL045C/YJR135W-A/YEL020W-A/YNL070W/YKL195W/YAL005C/YOR027W/YJR045C/YHR005C-A/YOR045W/YPL240C/YOR020C"
"GO:0007007","inner mitochondrial membrane organization",37,-0.695706616493576,-2.31980614559552,3.51634769928375e-07,9.71895446064328e-06,7.42104095983438e-06,1224,"tags=62%, list=21%, signal=50%","YBR185C/YPL098C/YDR393W/YOR211C/YPR140W/YLR168C/YGR235C/YJR080C/YGR181W/YBR091C/YPR020W/YER154W/YLR295C/YKR016W/YFR011C/YBR262C/YNL121C/YJR135W-A/YOL027C/YEL020W-A/YCL057C-A/YHR005C-A/YDR322C-A"
"GO:0016126","sterol biosynthetic process",42,0.641924381043073,2.28989378429905,3.93311116989763e-07,1.06955248910442e-05,8.16671470421867e-06,1022,"tags=60%, list=17%, signal=50%","YGR060W/YMR015C/YHR007C/YML075C/YLR056W/YGR175C/YNR043W/YGL001C/YHR072W/YNL111C/YPL028W/YLR100W/YMR202W/YLR450W/YGL012W/YLR189C/YHR190W/YMR208W/YNL264C/YJL167W/YMR220W/YML126C/YNL280C/YER125W/YLR228C"
"GO:0008204","ergosterol metabolic process",39,0.656962821973226,2.32076104361436,4.61202408461312e-07,1.21498009479027e-05,9.27714713072672e-06,1022,"tags=62%, list=17%, signal=51%","YGR060W/YMR015C/YHR007C/YML075C/YLR056W/YGR175C/YNR043W/YGL001C/YHR072W/YPL028W/YLR100W/YMR202W/YLR450W/YGL012W/YHR190W/YMR208W/YNR019W/YJL167W/YMR220W/YML126C/YNL280C/YCR048W/YER125W/YLR228C"
"GO:0016128","phytosteroid metabolic process",39,0.656962821973226,2.32076104361436,4.61202408461312e-07,1.21498009479027e-05,9.27714713072672e-06,1022,"tags=62%, list=17%, signal=51%","YGR060W/YMR015C/YHR007C/YML075C/YLR056W/YGR175C/YNR043W/YGL001C/YHR072W/YPL028W/YLR100W/YMR202W/YLR450W/YGL012W/YHR190W/YMR208W/YNR019W/YJL167W/YMR220W/YML126C/YNL280C/YCR048W/YER125W/YLR228C"
"GO:1902653","secondary alcohol biosynthetic process",37,0.656372696880103,2.32012816360525,9.57360341305541e-07,2.48324543914022e-05,1.8961161091768e-05,1022,"tags=62%, list=17%, signal=52%","YGR060W/YMR015C/YHR007C/YML075C/YLR056W/YGR175C/YNR043W/YGL001C/YHR072W/YPL028W/YLR100W/YAL061W/YMR202W/YLR450W/YGL012W/YHR190W/YMR208W/YJL167W/YMR220W/YML126C/YNL280C/YER125W/YLR228C"
"GO:0019693","ribose phosphate metabolic process",98,0.473488959431075,1.97183316137802,1.43192898369418e-06,3.61239798355154e-05,2.75829601915686e-05,733,"tags=34%, list=12%, signal=30%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YJL116C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YLR446W/YDL021W/YNR012W/YKL181W/YOR344C/YJR105W/YGR240C/YMR271C/YOL061W/YER005W/YOL056W/YDR399W/YGR192C/YOR347C/YER099C/YJL005W/YBR127C/YMR205C/YAR015W"
"GO:0043632","modification-dependent macromolecule catabolic process",196,-0.42904255640847,-1.84110391498871,1.43553182027256e-06,3.61239798355154e-05,2.75829601915686e-05,1007,"tags=35%, list=17%, signal=30%","YFR036W/YDL132W/YOR362C/YMR276W/YPR108W/YNR006W/YJL001W/YBR105C/YEL037C/YBR290W/YBL022C/YDR273W/YER094C/YGL116W/YMR314W/YKR094C/YEL012W/YBR172C/YER012W/YDR255C/YBR082C/YHL002W/YML092C/YPL009C/YNR075W/YOR259C/YDR219C/YDL126C/YFR050C/YLL024C/YBL058W/YDR358W/YDR054C/YGR135W/YDR002W/YER021W/YOR257W/YLR167W/YOR157C/YGR048W/YBR158W/YOL038W/YJL144W/YDR177W/YHR200W/YDR394W/YOR261C/YKL054C/YGR253C/YGL048C/YNL155W/YFR052W/YBR114W/YFR010W/YGL011C/YDR427W/YBR101C/YDR363W-A/YNL007C/YBL041W/YIL075C/YAL005C/YFR004W/YBR173C/YBR169C/YDL007W/YHR027C/YPR103W/YPL106C"
"GO:0043248","proteasome assembly",33,-0.689059629964884,-2.24785651151798,1.46125450125203e-06,3.62305160163371e-05,2.76643073534246e-05,1208,"tags=61%, list=20%, signal=49%","YGR232W/YOR117W/YDL097C/YDL110C/YKL206C/YOR259C/YFR050C/YGR135W/YHR200W/YDR394W/YGL048C/YDR427W/YDR363W-A/YIL075C/YFR004W/YBR173C/YDL007W/YPR103W/YPL240C/YMR186W"
"GO:0010499","proteasomal ubiquitin-independent protein catabolic process",17,-0.811279541868066,-2.27558665897709,1.49637516510826e-06,3.65636018604714e-05,2.79186396175042e-05,1001,"tags=94%, list=17%, signal=79%","YOR362C/YJL001W/YER094C/YMR314W/YER012W/YML092C/YFR050C/YGR135W/YOR157C/YOL038W/YGR253C/YGL011C/YBL041W/YBR169C/YPR103W/YPL106C"
"GO:0006694","steroid biosynthetic process",43,0.635604352550946,2.27150280531567,1.76666133856959e-06,4.25513002404046e-05,3.24906288281294e-05,1022,"tags=58%, list=17%, signal=49%","YGR060W/YMR015C/YHR007C/YML075C/YLR056W/YGR175C/YNR043W/YGL001C/YHR072W/YNL111C/YPL028W/YLR100W/YMR202W/YLR450W/YGL012W/YLR189C/YHR190W/YMR208W/YNL264C/YJL167W/YMR220W/YML126C/YNL280C/YER125W/YLR228C"
"GO:0010498","proteasomal protein catabolic process",166,-0.448256034831846,-1.86980826033393,1.92145070875712e-06,4.5627688661472e-05,3.48396473952552e-05,1007,"tags=36%, list=17%, signal=31%","YFR036W/YDL132W/YOR362C/YMR276W/YPR108W/YJL001W/YBR105C/YEL037C/YER094C/YGL116W/YMR314W/YEL012W/YMR184W/YBR172C/YER012W/YDR255C/YBR082C/YML092C/YPL009C/YMR067C/YOR259C/YDR219C/YDL126C/YFR050C/YLL024C/YBL058W/YJR117W/YDR054C/YGR135W/YLR378C/YCL043C/YOR257W/YOR157C/YGR048W/YBR158W/YOL038W/YJL144W/YDR177W/YHR200W/YDR394W/YOR261C/YGR253C/YGL048C/YNL155W/YFR052W/YFR010W/YGL011C/YBR101C/YDR363W-A/YNL007C/YBL041W/YIL075C/YAL005C/YFR004W/YBR169C/YDL007W/YHR027C/YPR103W/YJL034W/YPL106C"
"GO:0019941","modification-dependent protein catabolic process",191,-0.436907991107409,-1.86740424565221,2.11702630439039e-06,4.95736992944749e-05,3.78526779279158e-05,1007,"tags=36%, list=17%, signal=31%","YFR036W/YDL132W/YOR362C/YMR276W/YPR108W/YNR006W/YJL001W/YBR105C/YEL037C/YBR290W/YBL022C/YDR273W/YER094C/YGL116W/YMR314W/YKR094C/YEL012W/YBR172C/YER012W/YDR255C/YBR082C/YHL002W/YML092C/YPL009C/YNR075W/YOR259C/YDR219C/YDL126C/YFR050C/YLL024C/YBL058W/YDR358W/YDR054C/YGR135W/YDR002W/YER021W/YOR257W/YLR167W/YOR157C/YGR048W/YBR158W/YOL038W/YJL144W/YDR177W/YHR200W/YDR394W/YOR261C/YKL054C/YGR253C/YGL048C/YNL155W/YFR052W/YBR114W/YFR010W/YGL011C/YDR427W/YBR101C/YDR363W-A/YNL007C/YBL041W/YIL075C/YAL005C/YFR004W/YBR173C/YBR169C/YDL007W/YHR027C/YPR103W/YPL106C"
"GO:0015711","organic anion transport",120,0.454772453283823,1.96189481564654,2.31468469818584e-06,5.34597041252237e-05,4.08198902073725e-05,885,"tags=36%, list=15%, signal=31%","YJR152W/YKR039W/YDL210W/YOR348C/YNL101W/YMR246W/YEL063C/YOR306C/YGR260W/YJL193W/YPL002C/YNL065W/YEL062W/YPL265W/YGR257C/YJL079C/YIL166C/YCR098C/YGL077C/YGL139W/YGR191W/YIL088C/YCR028C/YBR043C/YEL064C/YKL120W/YJL078C/YPR128C/YAL053W/YLL015W/YBR041W/YIL121W/YMR275C/YPL084W/YOL147C/YMR034C/YHR002W/YOR307C/YPR058W/YBR220C/YPL221W/YPR021C/YKL174C"
"GO:0006696","ergosterol biosynthetic process",35,0.65781821703046,2.30567569816237,2.60490520290201e-06,5.85582689612371e-05,4.47129693073565e-05,1022,"tags=63%, list=17%, signal=52%","YGR060W/YMR015C/YHR007C/YML075C/YLR056W/YGR175C/YNR043W/YGL001C/YHR072W/YPL028W/YLR100W/YMR202W/YLR450W/YGL012W/YHR190W/YMR208W/YJL167W/YMR220W/YML126C/YNL280C/YER125W/YLR228C"
"GO:0016129","phytosteroid biosynthetic process",35,0.65781821703046,2.30567569816237,2.60490520290201e-06,5.85582689612371e-05,4.47129693073565e-05,1022,"tags=63%, list=17%, signal=52%","YGR060W/YMR015C/YHR007C/YML075C/YLR056W/YGR175C/YNR043W/YGL001C/YHR072W/YPL028W/YLR100W/YMR202W/YLR450W/YGL012W/YHR190W/YMR208W/YJL167W/YMR220W/YML126C/YNL280C/YER125W/YLR228C"
"GO:0006511","ubiquitin-dependent protein catabolic process",185,-0.43299612536277,-1.83552443236815,3.02915254873679e-06,6.71993578575029e-05,5.13109912341425e-05,1007,"tags=36%, list=17%, signal=31%","YFR036W/YDL132W/YOR362C/YMR276W/YPR108W/YNR006W/YJL001W/YBR105C/YEL037C/YBR290W/YDR273W/YER094C/YGL116W/YMR314W/YEL012W/YBR172C/YER012W/YDR255C/YBR082C/YHL002W/YML092C/YPL009C/YNR075W/YOR259C/YDR219C/YDL126C/YFR050C/YLL024C/YBL058W/YDR358W/YDR054C/YGR135W/YDR002W/YER021W/YOR257W/YOR157C/YGR048W/YBR158W/YOL038W/YJL144W/YDR177W/YHR200W/YDR394W/YOR261C/YKL054C/YGR253C/YGL048C/YNL155W/YFR052W/YBR114W/YFR010W/YGL011C/YDR427W/YBR101C/YDR363W-A/YNL007C/YBL041W/YIL075C/YAL005C/YFR004W/YBR173C/YBR169C/YDL007W/YHR027C/YPR103W/YPL106C"
"GO:0022900","electron transport chain",33,-0.677308593784539,-2.20952217578507,3.16956241533835e-06,6.94010679514344e-05,5.2992137169635e-05,893,"tags=58%, list=15%, signal=49%","YPR140W/YLR395C/YML120C/YGL191W/YHR001W-A/YPL252C/YGL226W/YDL067C/YMR256C/YFR033C/YJR048W/YNR074C/YJL045W/YEL039C/YJL166W/YOR065W/YKL148C/YDR529C/YPR191W"
"GO:0034655","nucleobase-containing compound catabolic process",233,0.359755038910477,1.72215083539444,3.89872950709518e-06,8.42725378072112e-05,6.43474519187234e-05,1062,"tags=30%, list=18%, signal=25%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YIR033W/YHR202W/YER043C/YLR446W/YDL021W/YOR344C/YGR122W/YNL023C/YPR042C/YBL105C/YBR212W/YGR240C/YJR119C/YPL029W/YDR206W/YPL123C/YAL021C/YER049W/YGL101W/YIL151C/YJR091C/YPR164W/YCR093W/YER005W/YOL056W/YKR096W/YBR242W/YNL112W/YDR293C/YGR192C/YOR347C/YBR170C/YOR166C/YMR205C/YBL055C/YGL094C/YDR370C/YMR080C/YDR481C/YLR233C/YPL042C/YLR363C/YDR315C/YJL209W/YOR330C/YDL102W/YOR001W/YDR400W/YER125W/YJL087C/YNL197C/YOR393W/YMR116C/YOL072W/YKR084C/YJL050W"
"GO:0044283","small molecule biosynthetic process",347,0.319270929210541,1.59545444594207,4.49481624991551e-06,9.59273442703488e-05,7.3246639222474e-05,776,"tags=23%, list=13%, signal=22%","YJL052W/YGL055W/YGR087C/YCR012W/YPL095C/YGR060W/YKL060C/YOL126C/YPR035W/YMR015C/YKL152C/YOR047C/YOL086C/YCL018W/YHR007C/YML075C/YLR056W/YLR134W/YMR170C/YIL053W/YMR303C/YJL196C/YBR196C/YGR175C/YKL182W/YNR043W/YGL001C/YLR231C/YDR050C/YHR072W/YFR055W/YJR009C/YEL071W/YMR272C/YHR037W/YLR044C/YGR144W/YIR033W/YPL028W/YPL231W/YOR391C/YLR100W/YHR067W/YMR207C/YAL061W/YPL280W/YGL009C/YJR105W/YOL055C/YNR016C/YMR271C/YDL015C/YMR202W/YHR046C/YLR450W/YGL012W/YLL058W/YOR171C/YLR410W/YIL020C/YHR190W/YDR399W/YJR024C/YER061C/YPR121W/YMR208W/YGR192C/YJR148W/YPL273W/YDR017C/YHR063C/YBR239C/YHR208W/YBR145W/YNL256W/YIL046W/YEL046C/YGL227W/YBR026C/YJL167W/YMR220W"
"GO:0009060","aerobic respiration",87,-0.532866629501466,-2.05310281964992,4.66970684664448e-06,9.84140717930323e-05,7.5145414124292e-05,764,"tags=43%, list=13%, signal=38%","YML110C/YML120C/YGL191W/YHR001W-A/YDR487C/YDR031W/YGL226W/YLR174W/YDL067C/YMR256C/YOR355W/YFR033C/YDR148C/YMR081C/YJR048W/YOR136W/YNL117W/YBL045C/YFR049W/YJL045W/YBR010W/YNR001C/YEL039C/YMR030W/YJL166W/YBL030C/YNL037C/YPL262W/YOR065W/YKL085W/YKL148C/YJR121W/YDR529C/YER065C/YPR191W/YPL271W/YMR002W"
"GO:0046395","carboxylic acid catabolic process",83,0.479594549401586,1.97083505094899,6.60709171671785e-06,0.000137525390547979,0.000105009397914827,730,"tags=35%, list=12%, signal=31%","YGR087C/YPL095C/YLR142W/YCL064C/YLR134W/YLR231C/YFR055W/YHR037W/YLR044C/YGL205W/YER043C/YKR009C/YNL239W/YGL196W/YEL020C/YOR363C/YIR023W/YJR019C/YER010C/YKL106W/YBR006W/YPR128C/YJR078W/YML076C/YDL215C/YJR148W/YHR208W/YEL046C/YDR539W"
"GO:0000097","sulfur amino acid biosynthetic process",36,-0.661323852961935,-2.1927325880917,6.95546092465437e-06,0.00014301106242643,0.000109198057905678,395,"tags=39%, list=7%, signal=37%","YGL184C/YNL103W/YGR204W/YJR137C/YLL062C/YER052C/YAL012W/YIR017C/YMR009W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:1902652","secondary alcohol metabolic process",49,0.563064858951815,2.06911741883596,8.07750190768358e-06,0.000164080339956078,0.000125285793698123,1151,"tags=57%, list=19%, signal=46%","YGR060W/YMR015C/YHR007C/YML075C/YLR056W/YGR175C/YNR043W/YGL001C/YHR072W/YPL028W/YLR100W/YAL061W/YMR202W/YLR450W/YGL012W/YHR190W/YMR226C/YMR208W/YNR019W/YJL167W/YMR220W/YML126C/YNL280C/YCR048W/YER125W/YLR228C/YML008C/YNL009W"
"GO:0006613","cotranslational protein targeting to membrane",23,-0.722300510218292,-2.19060177339575,1.00108016260739e-05,0.000197080809340654,0.000150483754650446,584,"tags=57%, list=10%, signal=51%","YDR252W/YDL092W/YLL024C/YLR378C/YKL122C/YDR086C/YER019C-A/YPL037C/YAL005C/YNCE0024W/YHR193C/YJL034W/YER103W"
"GO:0000103","sulfate assimilation",10,-0.881646094362081,-2.11147474631941,1.00527577718246e-05,0.000197080809340654,0.000150483754650446,341,"tags=70%, list=6%, signal=66%","YJR137C/YGR209C/YJR010W/YKR069W/YPR167C/YFR030W/YKL001C"
"GO:0048878","chemical homeostasis",240,0.346291603144801,1.6678085755546,9.8278454947065e-06,0.000197080809340654,0.000150483754650446,1078,"tags=31%, list=18%, signal=27%","YKR034W/YOL002C/YNL142W/YGL253W/YDR089W/YDR492W/YLR023C/YLR447C/YOR381W/YGL008C/YMR021C/YFL050C/YIR033W/YAL056W/YBR235W/YLR214W/YEL065W/YGR257C/YOR384W/YOL130W/YLR446W/YOL152W/YKR021W/YLR087C/YDR270W/YBR295W/YNL087W/YPL203W/YGR240C/YDL206W/YBR043C/YEL027W/YDL138W/YDR506C/YJR106W/YJL129C/YAL053W/YPL031C/YAL048C/YDR436W/YCL017C/YOR371C/YHR175W/YIL090W/YNL201C/YLR220W/YMR216C/YKL175W/YCR008W/YBR127C/YMR205C/YLL051C/YGL227W/YMR058W/YKL168C/YHL040C/YGL160W/YCR044C/YPL109C/YJL110C/YLR253W/YGR121C/YER113C/YOR270C/YDR107C/YPL036W/YDR376W/YGR038W/YJR033C/YER125W/YPR138C/YMR116C/YDL185W/YDL035C/YHR050W"
"GO:0051085","chaperone cofactor-dependent protein refolding",16,-0.795572501570157,-2.18986492729888,1.07575810834886e-05,0.000208474502376572,0.00015918356521605,584,"tags=56%, list=10%, signal=51%","YLL024C/YFL016C/YNL007C/YAL005C/YJR045C/YJL034W/YOR020C/YLL026W/YER103W"
"GO:0015677","copper ion import",11,0.860565432697655,2.21710022268733,1.15329375007792e-05,0.000220960598026293,0.000168717494778146,736,"tags=82%, list=12%, signal=72%","YMR319C/YOR381W/YLR214W/YOR384W/YPR124W/YOL152W/YLR411W/YHR175W/YLL051C"
"GO:0009259","ribonucleotide metabolic process",91,0.468085589721103,1.9302434699679,1.22168531726442e-05,0.000231433870214362,0.000176714505383133,733,"tags=33%, list=12%, signal=29%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YKL152C/YJL116C/YGL253W/YGR254W/YPL075W/YOL136C/YBR196C/YDR050C/YJR009C/YLR446W/YDL021W/YNR012W/YOR344C/YJR105W/YGR240C/YMR271C/YER005W/YOL056W/YDR399W/YGR192C/YOR347C/YJL005W/YBR127C/YMR205C/YAR015W"
"GO:0019646","aerobic electron transport chain",28,-0.679503826196229,-2.13989430045092,1.2524326628631e-05,0.000234622385509688,0.000179149139962758,841,"tags=57%, list=14%, signal=49%","YLR395C/YML120C/YGL191W/YHR001W-A/YGL226W/YDL067C/YMR256C/YFR033C/YJR048W/YJL045W/YEL039C/YJL166W/YOR065W/YKL148C/YDR529C/YPR191W"
"GO:0015849","organic acid transport",78,0.496727089510261,1.99873180878083,1.27228526450596e-05,0.000235722302852423,0.000179988996933579,885,"tags=40%, list=15%, signal=34%","YJR152W/YKR039W/YDL210W/YOR348C/YNL101W/YMR246W/YEL063C/YGR260W/YJL193W/YNL065W/YEL062W/YPL265W/YJL079C/YIL166C/YGL077C/YGR191W/YIL088C/YCR028C/YBR043C/YEL064C/YKL120W/YJL078C/YLL015W/YBR041W/YIL121W/YOL147C/YMR034C/YOR307C/YPR058W/YPR021C/YKL174C"
"GO:0009117","nucleotide metabolic process",181,0.372692793719811,1.71450514059888,1.39568627336237e-05,0.000255774680096625,0.000195300264567754,849,"tags=30%, list=14%, signal=26%","YJL052W/YCR012W/YHR174W/YKL060C/YAL038W/YNL141W/YHR183W/YKL152C/YJL116C/YOL086C/YGL253W/YGR254W/YMR303C/YPL075W/YOL136C/YBR196C/YLR231C/YDR050C/YJR009C/YHR202W/YNL129W/YLR446W/YDL021W/YNR012W/YKL181W/YOR344C/YJR105W/YGR240C/YMR271C/YMR315W/YOL061W/YGR256W/YHR074W/YLR014C/YDL085W/YER005W/YOL056W/YDR399W/YJR078W/YJR051W/YGR192C/YOR347C/YER099C/YJL005W/YBR145W/YEL041W/YBR127C/YMR205C/YAR015W/YGR010W/YOL059W/YDR481C/YPR021C/YMR120C"
"GO:0000096","sulfur amino acid metabolic process",46,-0.612528955982513,-2.16825255025979,1.44632951668018e-05,0.000260699521791782,0.000199060694981176,395,"tags=35%, list=7%, signal=33%","YGL184C/YNL103W/YGR204W/YJR137C/YDR253C/YLL062C/YER052C/YAL012W/YIR017C/YMR009W/YJR010W/YNL277W/YKR069W/YLR303W/YPR167C/YKL001C"
"GO:0051603","proteolysis involved in protein catabolic process",246,-0.388199999329657,-1.72060007178159,1.45348487831717e-05,0.000260699521791782,0.000199060694981176,1044,"tags=33%, list=18%, signal=28%","YMR100W/YMR115W/YFR036W/YDL132W/YOR362C/YMR276W/YPR108W/YNR006W/YJL001W/YBR105C/YDR430C/YEL037C/YBR290W/YBL022C/YDR273W/YER094C/YGL116W/YMR314W/YKR094C/YEL012W/YMR184W/YBR172C/YER012W/YDR255C/YPL154C/YBR082C/YHL002W/YML092C/YPL009C/YMR067C/YNR075W/YOR259C/YDR219C/YDL126C/YFR050C/YLL024C/YBL058W/YJR117W/YDR358W/YDR054C/YGR135W/YLR378C/YCL043C/YDR002W/YFL016C/YER021W/YOR257W/YLR167W/YOR157C/YGR048W/YBR158W/YOL038W/YJL144W/YDR177W/YHR200W/YDR394W/YOR261C/YKL054C/YGR253C/YGL048C/YNL155W/YFR052W/YBR114W/YFR010W/YGL011C/YDR427W/YBR101C/YDR363W-A/YNL007C/YBL041W/YIL075C/YAL005C/YFR004W/YBR173C/YBR169C/YDL007W/YHR027C/YPR103W/YJL034W/YPL106C"
"GO:0017004","cytochrome complex assembly",42,-0.617992136688117,-2.13667182153799,1.6423869980287e-05,0.000291480471439619,0.000222563911201008,1315,"tags=60%, list=22%, signal=47%","YDR322W/YBR037C/YNL005C/YGR183C/YLR038C/YML030W/YDR381C-A/YMR244C-A/YNR018W/YDR493W/YKL087C/YER058W/YLR203C/YBR120C/YJL062W-A/YKL137W/YBR024W/YML129C/YJR034W/YPL189C-A/YDR231C/YLR218C/YDR079W/YLL009C/YDR529C"
"GO:0022904","respiratory electron transport chain",32,-0.6714648097896,-2.16077489321991,1.68761624410178e-05,0.000293332060572742,0.000223977717475472,893,"tags=56%, list=15%, signal=48%","YPR140W/YLR395C/YML120C/YGL191W/YHR001W-A/YGL226W/YDL067C/YMR256C/YFR033C/YJR048W/YNR074C/YJL045W/YEL039C/YJL166W/YOR065W/YKL148C/YDR529C/YPR191W"
"GO:0046942","carboxylic acid transport",76,0.490200818336691,1.95940326715837,1.67059736380492e-05,0.000293332060572742,0.000223977717475472,885,"tags=39%, list=15%, signal=34%","YJR152W/YKR039W/YDL210W/YOR348C/YNL101W/YMR246W/YEL063C/YGR260W/YJL193W/YNL065W/YEL062W/YPL265W/YJL079C/YGL077C/YGR191W/YIL088C/YCR028C/YBR043C/YEL064C/YKL120W/YJL078C/YLL015W/YBR041W/YIL121W/YOL147C/YMR034C/YOR307C/YPR058W/YPR021C/YKL174C"
"GO:0042773","ATP synthesis coupled electron transport",29,-0.67577199771767,-2.14151760226661,1.7533927465199e-05,0.000295622017063256,0.000225726245157246,893,"tags=59%, list=15%, signal=50%","YPR140W/YLR395C/YML120C/YGL191W/YHR001W-A/YGL226W/YDL067C/YMR256C/YFR033C/YJR048W/YJL045W/YEL039C/YJL166W/YOR065W/YKL148C/YDR529C/YPR191W"
"GO:0042775","mitochondrial ATP synthesis coupled electron transport",29,-0.67577199771767,-2.14151760226661,1.7533927465199e-05,0.000295622017063256,0.000225726245157246,893,"tags=59%, list=15%, signal=50%","YPR140W/YLR395C/YML120C/YGL191W/YHR001W-A/YGL226W/YDL067C/YMR256C/YFR033C/YJR048W/YJL045W/YEL039C/YJL166W/YOR065W/YKL148C/YDR529C/YPR191W"
"GO:0016054","organic acid catabolic process",84,0.476138803671743,1.9550596853495,1.72092473829197e-05,0.000295622017063256,0.000225726245157246,730,"tags=35%, list=12%, signal=31%","YGR087C/YPL095C/YLR142W/YCL064C/YLR134W/YLR231C/YFR055W/YHR037W/YLR044C/YGL205W/YER043C/YKR009C/YNL239W/YGL196W/YEL020C/YOR363C/YIR023W/YJR019C/YER010C/YKL106W/YBR006W/YPR128C/YJR078W/YML076C/YDL215C/YJR148W/YHR208W/YEL046C/YDR539W"
"GO:0055082","intracellular chemical homeostasis",208,0.359383300440465,1.69309845242437,1.97876384098741e-05,0.000330316419396512,0.000252217631842376,1078,"tags=32%, list=18%, signal=27%","YKR034W/YOL002C/YNL142W/YGL253W/YDR089W/YDR492W/YLR023C/YLR447C/YOR381W/YGL008C/YMR021C/YFL050C/YIR033W/YAL056W/YLR214W/YEL065W/YGR257C/YOR384W/YOL130W/YLR446W/YOL152W/YKR021W/YDR270W/YBR295W/YPL203W/YGR240C/YDL206W/YBR043C/YEL027W/YDL138W/YDR506C/YJR106W/YJL129C/YDR436W/YCL017C/YOR371C/YHR175W/YIL090W/YNL201C/YLR220W/YMR216C/YKL175W/YCR008W/YBR127C/YMR205C/YLL051C/YGL227W/YMR058W/YKL168C/YHL040C/YGL160W/YCR044C/YJL110C/YGR121C/YER113C/YOR270C/YDR107C/YPL036W/YDR376W/YGR038W/YJR033C/YER125W/YPR138C/YMR116C/YDL185W/YDL035C/YHR050W"
