"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YJL193W",44.4049980964267,1.65711210166782,0.297868539676042,5.56323304055567,2.64821859495112e-08,3.33518777381054e-07
"YJL194W",29.7057686067172,-0.0393587474382116,0.299823171972453,-0.131273200731222,0.895559191028031,0.944468360496402
"YJL196C",221.699823447962,1.00313368357726,0.26019829582674,3.85526615533726,0.000115603788246632,0.000641800341645095
"YJL197W",151.188702689579,0.529001777301902,0.21734539298671,2.43392220112183,0.0149362050287541,0.0422483254303362
"YJL198W",42.9241257057695,-0.104082128443051,0.277435353322417,-0.375158130341425,0.707542866995932,0.811878267576022
"YJL199C",7.67798066051031,1.24747751783481,0.582181381659804,2.14276436370782,0.0321320241702507,0.079301889746335
"YJL200C",111.359358732821,-1.32026560244998,0.25428655659207,-5.19203854165191,2.0800392941371e-07,2.18532523371688e-06
"YJL201W",73.7583272293647,0.0730906958135835,0.232193895584182,0.314783020585847,0.752926404462146,0.843555123449502
"YJL203W",30.3024061461543,-0.0171457745090036,0.366580076990624,-0.0467722486441678,0.962694747192472,0.98443937466474
"YJL204C",39.8709065903342,0.707917261939625,0.30479054412586,2.32263525093908,0.0201987553368908,0.0538844538924579
"YJL205C",88.452145668678,-0.15756509022438,0.242517302917676,-0.649706591359652,0.51588176544476,0.657208656277681
"YJL206C",55.7970771612593,0.350846935969776,0.269049338584838,1.30402452507478,0.19222522051429,0.322105664867406
"YJL207C",251.22604468365,0.130843993579101,0.15238741578264,0.858627288264618,0.390546177893991,0.541420428604725
"YJL208C",48.2829366400201,-1.81398930851789,0.280808381962241,-6.45988305563403,1.0478392464833e-10,1.96907835687729e-09
"YJL209W",71.5684529234503,0.989483488161961,0.229944216685633,4.30314579085383,1.68389964106568e-05,0.000119274556026495
"YJL210W",41.6058969040308,0.0498564452029663,0.327400195899904,0.152279827035317,0.878966235047786,0.932876540844464
"YJL212C",246.561860784627,2.98502881201695,0.22867607286508,13.0535249036664,6.06738583024973e-39,1.20478057969325e-36
"YJL213W",21.4716165946146,1.84135287684156,0.36089871861219,5.10213193308735,3.35848481140918e-07,3.41407747808268e-06
"YJL214W",11.6042665117289,-1.45170537895407,0.506237259869934,-2.86763834674487,0.00413547954769086,0.0142481501825301
"YJL216C",22.6822763826347,0.515480288012281,0.356997645411203,1.44393189881835,0.148758132650798,0.265473995266867
"YJL217W",11.9351490391087,0,1.71233917659969,0,1,1
"YJL218W",4.62941601240801,-0.964459758271044,1.76995883215464,-0.544905192567088,0.585818724805164,0.718197601083425
"YJL219W",0.642524294573762,0,3.19676637493118,0,1,1
"YJL222W",5.85836965881726,-3.08276531446105,1.37516392244126,-2.24174388533141,0.0249779298032722,0.0644965443598146
"YJL225C",6.96238005298809,0.813408390805148,0.599746283485044,1.35625415813924,0.175018315673639,0.299851626824236
"YJR001W",103.894326214076,0.774908274803769,0.237153509348193,3.26753872179069,0.00108487024749299,0.00452244371190745
"YJR002W",80.6235901817812,-0.0728978067521778,0.250558608642411,-0.290941138072072,0.771096337902977,0.858262497176389
"YJR003C",46.6337386679618,1.0668622894046,0.261283034495557,4.08316709680108,4.44260544780611e-05,0.000278574743711379
"YJR004C",36.3896348476369,1.15673499450747,0.294249973781292,3.93113032311512,8.454742343343e-05,0.000486617392650186
"YJR005C-A",7.94034543722551,-1.75905298887353,1.04403350297824,-1.68486258712541,0.0920150862725129,0.182589563266276
"YJR005W",104.669803281406,0.196755367569573,0.21670658367505,0.907934425585362,0.363912867992332,0.514578102980388
"YJR006W",45.9655753237532,-0.451243327364864,0.257760350213388,-1.75063126268761,0.0800094465749141,0.163898305793247
"YJR007W",43.0179987170788,-0.297201630445149,0.310238234058072,-0.95797873317419,0.338073482569767,0.488568357656074
"YJR008W",91.3534597911982,0.325016371810621,0.225220774182493,1.44310121031404,0.148991962459396,0.265506193643254
"YJR009C",1839.4555404691,1.26993191024829,0.166125909145961,7.6443940429094,2.0993159786817e-14,6.22170412189399e-13
